feature00,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
0.0462905,0.622222,0.133333,0.532085,0.162177,0.487417,0.116861,0.0566321,0.442034,61.5403,62.5734,50.4542,20.8745,21.2857,17.4885,0.191119,0.454657,0.323001,55.0901,-2.87123,6.84093,9.17588,2.8953,3.84468,-1.17323,-1.92356,1.42691,80.5639,1.0,4.73917,60.5504,0.437336,7.74909,0.323695,-3.24344,-0.782841,86.0576,0.236111,226.947,37.7891,-0.718631,44.1609,13.7845,81.4106,20.7106,0.422513,0.543917,0.0823108,80.7345,0.0934633,17.2474,9.53955,0.158242,1.0169,2
0.103704,1.0,0.14375,0.522521,0.414744,1.0042,0.110776,0.0458705,0.278583,124.043,95.1969,68.3461,44.3138,41.025,38.8371,0.888885,1.08956,1.3612,67.2779,4.1555,16.0026,10.9634,2.57195,5.26248,0.628555,0.520721,0.267399,48.4394,0.25625,2.87319,40.7901,0.520375,13.6467,0.242876,20.6575,0.962946,66.6988,0.263889,20.9643,4.78248,1.78867,24.3587,15.2223,100.573,46.4389,0.284388,0.24049,0.0836066,140.088,16.7043,28.1462,16.6729,0.454414,0.490337,2
0.534427,0.955556,0.86875,0.618868,0.631255,0.727276,0.853293,0.0144669,0.35622,180.511,143.217,125.305,65.1952,85.2306,87.5118,-0.546399,0.0492501,0.233036,77.5056,8.66307,12.7916,19.1867,16.2441,10.5843,-0.499132,1.54546,0.65808,63.2562,1.0,1.01063,52.3973,0.642714,13.4153,0.358746,-2.95989,1.19227,78.1283,0.236111,147.572,50.7597,2.58124,34.2887,9.00779,67.8383,41.4523,0.506922,0.195751,0.0340575,24.4725,2.61257,39.5541,10.5353,0.0265394,0.25407,0
0.610376,0.914583,0.991667,0.6371,0.568014,0.812625,0.827863,0.0157102,0.32701,127.362,118.766,82.9728,59.8284,59.6823,60.3072,0.302038,0.289422,0.484466,70.652,-2.8224,19.5511,16.9491,3.43504,12.1446,-0.60473,0.632045,1.12501,66.0746,0.663889,-3.24777,30.3977,0.844671,13.8911,0.302409,-2.98364,2.45763,109.108,0.136111,45.5707,26.1185,-0.132745,49.6374,18.1983,73.434,68.291,0.803897,0.277116,0.0351902,223.789,1.80766,32.0495,21.8003,0.00931134,0.123988,2
0.562726,1.0,0.633333,0.496858,0.45495,1.00123,0.589018,0.0171536,0.111486,161.976,155.502,169.914,27.7732,25.7834,28.7413,-0.149136,-0.33776,-0.146334,82.5458,2.77022,-3.60301,5.76136,1.29506,1.27271,-0.88317,0.487439,-0.252295,86.2275,0.104167,-0.845722,49.9568,0.977537,8.59984,0.861106,6.12436,-0.88182,140.073,0.427778,250.7,19.7621,-0.181119,26.6098,5.60802,215.191,20.6706,0.643564,0.546557,0.0696646,182.236,0.605987,23.7577,3.96455,0.210492,0.989272,1
0.127246,1.0,0.284375,0.452692,0.274113,1.09732,0.207904,0.0539268,0.552541,99.1066,91.3148,81.7301,20.7839,20.3969,18.8728,0.356686,0.695626,1.37366,66.2333,0.823728,4.88781,5.94739,1.21974,2.68756,0.228777,-0.0119357,-0.0418626,74.7649,0.41875,-0.0664338,26.8521,0.427311,6.86762,0.173766,-4.49638,0.612397,175.172,0.902778,108.927,16.2562,-0.340047,30.0813,4.1297,149.926,36.4945,0.658452,0.374839,0.0433822,102.016,0.594272,44.5897,13.4205,0.225226,0.793368,1
0.171314,1.0,0.377778,0.518812,0.883924,1.15704,0.302016,0.0507043,0.546523,125.375,100.987,74.3309,21.9209,19.4326,16.5408,0.38153,0.448425,0.497415,69.7582,2.69149,13.7016,5.36047,0.917687,1.59078,0.208858,-0.122457,-0.559389,64.7851,1.0,5.1248,53.3383,0.537549,16.3613,0.808121,-7.69971,0.084294,192.666,0.602778,164.794,48.7528,2.60375,34.9362,7.4262,225.878,20.3808,0.502344,0.707834,0.0420846,80.3003,-0.568699,58.246,3.03328,0.0248438,0.126787,2
0.0978935,0.561111,0.570833,0.833147,0.140681,0.459575,0.427033,0.0468787,0.69437,135.845,132.137,125.116,26.6077,28.044,30.5838,0.545955,0.612299,0.621155,76.7928,0.00682532,2.82099,6.42699,1.0317,2.29037,0.250923,0.292425,0.390955,70.357,0.45625,-20.1329,10.8613,0.704851,3.10129,0.294899,1.85844,-1.07142,113.917,0.516667,225.282,63.9854,0.417123,17.7187,7.23453,158.281,65.7311,0.14426,0.367057,0.01214,143.138,0.582496,24.7395,2.12088,0.344039,0.209268,1
0.106803,1.0,0.25625,0.377065,0.900842,0.732239,0.233356,0.0665651,0.583206,101.31,87.4755,80.7373,34.8281,40.8229,38.9506,0.186973,0.332903,0.396124,64.1175,3.9207,4.82956,12.2873,3.3462,2.88204,-0.0324434,0.193686,1.70154,65.2444,0.741667,-2.94585,62.4106,0.239904,10.0479,0.368778,0.620183,1.62943,111.484,0.18125,189.1,29.5305,-0.252906,63.5356,16.9346,192.636,43.321,0.429295,0.299419,0.0588446,98.0321,0.907189,44.7716,10.7233,0.0143866,0.263516,2
0.160139,0.758333,0.364583,0.703284,0.687937,0.718849,0.282606,0.0280428,0.420785,45.0037,47.6867,39.345,26.4834,27.8243,20.5022,1.32636,1.3992,0.863506,47.6224,-2.97617,4.97385,11.7936,4.31253,9.36777,0.392036,-0.628583,1.35923,58.4063,0.963889,-0.284051,43.4256,0.055927,11.258,0.840366,7.65554,0.53899,99.2019,0.5875,178.94,25.8392,0.186618,34.2387,7.88256,82.4244,26.3153,0.244999,0.71403,0.0178449,125.653,2.26132,32.659,11.3274,0.00300926,0.905162,2
0.0581481,0.905556,0.18125,0.737517,0.935602,0.891193,0.184436,0.0740446,0.645723,68.0467,61.4039,53.9489,41.1499,41.0722,40.0987,1.39365,1.75716,2.05963,53.6754,1.26872,5.65979,13.9974,4.04621,4.39897,0.735639,-0.387583,0.29527,73.2106,0.120833,-5.95926,60.5187,0.918698,14.3537,0.275059,1.71709,1.35197,95.7785,0.745833,52.5202,54.7225,0.750897,39.1157,5.89746,251.926,67.0717,0.477496,0.157322,0.0567834,151.779,-0.780731,37.4357,10.9479,0.28963,0.500243,2
0.0307357,0.1125,0.5,0.632904,0.501381,0.0924061,0.407305,0.0722305,0.453588,102.231,89.4579,106.81,59.294,63.0468,65.2044,0.456028,0.819188,0.72947,62.7882,7.69614,-6.26173,18.7294,13.5579,6.41625,-0.0151625,1.81255,-0.446505,96.401,0.0854167,3.19992,32.1342,0.407158,11.7641,0.130945,1.64615,-0.084133,229.566,0.219444,126.091,4.90041,-1.00607,22.0005,16.5369,154.681,55.6607,0.169746,0.432689,0.0318953,204.513,0.152807,27.6836,8.4538,0.117089,0.994509,0
0.325301,0.986111,0.375,0.486768,0.179355,0.974634,0.336525,0.0181634,0.120313,64.9022,108.905,160.874,15.8098,15.4098,12.5358,0.623641,0.170841,-0.0871951,69.6233,-4.38944,-21.1034,4.21349,0.663915,2.64603,0.053914,0.28797,0.573386,70.6666,0.361111,5.90034,44.5874,0.618305,11.1008,0.313448,1.44396,0.639649,58.7589,0.769444,100.195,18.0493,5.55097,14.3786,0.14593,207.553,26.893,0.578715,0.109783,0.017368,165.634,-1.31109,9.87948,6.87651,0.081412,1.05967,1
0.0234317,0.19375,0.183333,0.154619,0.913031,0.163573,0.161962,0.0592739,0.340339,31.9429,37.6977,38.631,22.2932,25.6534,28.3422,0.966654,1.00476,1.04911,41.0852,-3.20821,-0.870545,15.0273,5.44655,5.72354,-0.292728,1.19039,0.430879,69.1276,0.15625,-0.430029,8.06889,0.512194,2.66525,0.13225,-0.331906,-0.196149,178.195,0.328125,34.9496,71.5764,2.72597,53.3793,14.6833,68.7066,13.1011,0.521138,0.622212,0.0369206,126.618,-0.279818,16.7862,3.80215,0.0823843,1.0625,0
0.0893171,0.29375,0.391667,0.309062,0.655662,0.258369,0.345723,0.0298691,0.223681,132.723,107.611,88.3788,30.8424,38.8369,49.1587,0.414681,0.540627,0.612541,70.9774,4.15096,12.1961,9.72809,2.60201,8.66393,0.233565,0.00540092,-0.172684,82.7027,0.833333,1.2062,48.9537,0.0821402,3.92951,0.500298,0.625798,-0.139934,181.773,0.222222,49.9819,42.0729,1.12353,18.6249,16.9576,110.043,17.2456,0.828119,0.404367,0.0316399,20.7274,1.76986,24.4388,11.7076,0.169408,1.14283,2
0.0215046,0.08125,0.355556,0.968382,0.851741,0.0717779,0.330841,0.0810011,0.255609,46.0877,23.4943,12.6803,7.99023,3.57639,3.09614,2.23349,0.461536,0.162337,39.1052,10.2282,18.5894,2.58968,3.33677,3.63529,0.44735,4.94076,0.979377,59.7077,1.0,0.501094,25.023,0.565053,7.97838,0.269569,-1.88629,-2.89756,48.6322,0.197917,54.4439,26.6823,0.114062,69.6797,23.9014,139.25,11.3377,0.886504,0.043971,0.0533187,80.8077,-0.321927,42.549,15.8864,0.11463,0.522096,2
0.010544,0.0916667,0.170833,0.507519,0.422992,0.0745723,0.149585,0.0987925,0.326681,128.048,122.742,108.277,48.8758,49.3158,46.9461,0.229497,0.23938,0.602028,73.2166,-0.279133,5.75434,12.5552,3.3952,7.41613,-0.229872,1.69342,0.0719672,68.9677,0.4,-0.973517,37.3248,0.424817,11.6712,0.210244,3.39278,0.674408,64.7321,0.297222,126.754,37.2085,0.425642,50.7945,14.8782,117.252,22.4991,0.417821,0.578763,0.0765885,129.248,-0.412717,51.6102,1.73165,0.347344,0.938947,0
0.112355,1.0,0.188889,0.508406,0.808902,1.0819,0.136062,0.0557816,0.405178,124.485,130.85,113.918,33.2721,32.3076,28.5125,-0.165587,-0.342542,-0.460697,75.5363,-3.61512,5.25326,8.23544,1.65595,1.57899,-0.732587,-1.8079,-0.192128,89.6993,0.95625,0.847723,24.6087,0.16332,14.5572,0.642439,-0.258935,0.584362,185.628,0.808333,96.8284,25.8057,1.45324,50.4336,4.22028,110.586,45.9781,0.604683,0.236235,0.0248542,169.422,0.952544,64.63,6.79972,0.00354745,0.88709,2
0.412101,0.920833,0.638889,0.518517,0.290451,0.852244,0.564325,0.0197722,0.299518,211.782,139.638,51.4673,18.7483,37.0711,33.5596,0.0344303,0.940927,2.57268,80.4043,5.84048,43.1265,6.8585,5.12271,8.15317,0.456546,-0.275155,-1.13132,64.3098,0.602083,0.828646,55.3238,0.669095,13.992,0.0724468,7.3254,1.08044,179.272,0.119444,70.9511,38.7148,-0.11748,55.5936,9.99541,88.9183,35.9007,0.365654,0.159337,0.0303686,228.185,-0.209816,57.8648,13.961,0.280156,0.1315,2
0.117407,0.841667,0.18125,0.63178,0.47258,0.793925,0.155096,0.0344046,0.230378,116.623,104.779,89.8254,14.5967,14.5135,14.7867,0.434433,0.441,0.517703,70.4546,1.01931,7.11198,3.91817,1.02027,1.88824,0.0606423,-0.276563,0.361759,71.8255,1.0,7.28252,2.96963,0.3066,5.29387,0.570311,6.03895,0.837844,46.7063,0.595833,49.1312,21.1251,-1.04975,6.83126,19.3563,56.3271,25.2786,0.427626,0.240496,0.0378518,97.0454,1.68439,33.7215,4.46106,0.823738,0.32275,1
0.0411169,0.202083,0.394444,0.261504,0.53568,0.177209,0.315426,0.0523575,0.484173,88.4881,82.0975,98.1357,55.7859,55.7641,55.6929,1.65935,1.72155,1.4502,61.3268,5.21631,-6.85347,15.0162,2.81615,4.85011,0.964468,1.78391,-0.841611,83.6407,0.20625,-0.888092,65.9347,0.760715,3.87296,0.521912,-2.34885,0.510239,132.106,0.165625,170.688,27.5892,0.801281,32.9134,15.546,198.395,12.4899,0.124175,0.569015,0.0312882,94.9535,2.05312,44.066,7.25886,0.325794,0.741084,0
0.485736,1.0,0.5375,0.473956,0.261271,0.953554,0.506888,0.0171427,0.0963057,185.412,186.89,185.964,30.9409,28.0419,29.0378,-0.458686,-0.41298,-0.362118,88.2239,-0.420822,0.155506,5.546,0.933387,1.31643,-0.651223,-0.909304,-0.431793,53.8868,0.355556,2.53106,60.193,0.131516,0.263069,0.170823,-1.42678,-20.7647,200.179,0.0944444,205.313,76.9778,0.744062,21.4816,4.08976,71.2268,33.8997,0.619184,0.574659,0.0499433,202.073,0.69226,33.049,7.43669,0.012691,0.314479,1
0.224786,1.0,0.255556,0.473722,0.117507,0.953296,0.240505,0.02783,0.120403,115.597,151.746,185.968,22.9056,14.4948,7.443,0.575014,-0.0699461,-3.98627,80.3197,-3.84834,-12.2874,3.3922,1.23234,4.35541,-0.274906,1.06967,0.364015,88.75,0.133333,3.12638,54.703,0.0878019,19.2078,0.196262,3.02036,0.938119,170.041,0.291667,130.232,34.9847,0.068061,46.7212,16.9242,134.921,41.6648,0.86284,0.393379,0.022043,116.535,1.10207,7.34715,27.6939,0.613524,1.04346,1
0.130012,0.708333,0.529167,0.536665,0.865866,0.68268,0.398067,0.0411733,0.653142,108.633,100.883,88.4883,25.3573,25.0541,23.6235,-0.445906,-0.385333,-0.290742,68.6843,0.366222,5.85637,7.8009,0.957778,1.89932,-1.33947,2.09174,-0.405632,77.1897,0.141667,-1.01885,28.0833,0.482653,15.9024,0.328912,0.191832,-0.538342,150.944,0.588889,235.512,27.3912,-0.519564,20.778,18.0027,99.6901,37.5341,0.209151,0.36653,0.0491211,162.397,1.48489,20.0517,4.48859,0.329757,0.920225,1
0.0159028,0.0944444,0.341667,0.0293597,0.694434,0.0704514,0.362561,0.131368,0.507174,89.3432,86.3614,74.3574,47.4214,44.6426,45.0571,1.6014,1.64051,1.63148,62.8261,-1.36104,6.47559,12.2434,2.55607,4.30098,1.08213,-0.507534,0.742793,65.6805,0.122917,4.53063,45.5337,0.279162,11.2223,0.302522,-4.56875,0.477025,152.936,0.633333,201.16,46.9946,2.13919,13.0108,6.81257,37.6067,34.9764,0.249268,0.0107945,0.0370158,154.767,3.3023,44.3207,16.1003,0.0457422,0.630825,2
0.018831,0.0666667,0.391667,0.519815,0.172257,0.0573042,0.349176,0.0931162,0.278812,158.013,124.659,100.227,45.0791,45.9665,48.3994,-0.08428,0.359735,0.522194,75.287,4.89321,12.9715,11.4114,2.8428,6.09241,-0.464654,-0.100308,0.690412,73.4763,0.195833,-7.12774,22.8922,0.327535,11.4312,0.367421,15.0319,-1.88286,138.986,0.777778,176.571,32.6571,0.733248,37.6939,20.6737,83.0416,60.9641,0.559782,0.386768,0.066841,102.437,-0.591055,6.82899,22.8962,0.156107,0.193442,2
0.334954,1.0,0.555556,0.444853,0.799271,1.09887,0.485011,0.0278334,0.397083,75.1876,75.926,74.7208,66.356,63.9772,57.8344,0.468493,0.49595,0.58666,52.687,0.379265,-3.25003,26.4239,5.00772,10.4124,-0.247874,1.86403,-0.809735,86.6613,0.0479167,-3.53323,44.9394,0.274392,7.92844,0.823526,-0.498733,-0.824778,174.022,0.427083,180.893,3.51123,-0.54098,7.3347,15.4014,144.056,15.637,0.50156,0.605682,0.0295666,84.4501,-1.08604,7.19122,17.3733,0.169334,0.143362,1
0.0225463,0.189583,0.261111,0.573983,0.399894,0.14646,0.226696,0.0677618,0.544541,189.892,159.234,139.213,44.8432,53.6933,53.4988,-1.0919,-0.455008,-0.300518,82.8192,4.56799,9.00795,12.0238,4.92046,4.49742,-1.19505,0.870692,1.35722,79.2078,0.819444,15.4823,40.7888,0.129305,22.3759,0.227667,5.04842,0.32308,80.6535,0.741667,78.5706,34.8137,1.93073,27.8974,15.894,119.21,24.3836,0.324885,0.499395,0.0212131,46.4661,0.66348,53.4541,11.7837,0.762541,0.902848,2
0.00630787,0.0666667,0.111111,0.812301,0.395663,0.0618395,0.100628,0.109174,0.148438,51.6321,52.6734,50.6174,32.8875,33.9787,35.5451,1.73954,1.87504,1.96992,49.8661,-1.01885,1.57329,12.8768,1.79795,4.29419,0.78524,-0.679464,-0.0916505,53.8245,0.4875,2.28827,58.344,0.505116,1.11317,0.295359,-0.988725,0.924381,173.256,0.533333,42.2788,6.45219,-0.0605257,22.6783,16.8283,103.947,59.677,0.339516,0.304707,0.0579645,110.671,-8.18546,22.5762,2.77852,0.13998,0.287167,2
0.111985,0.958333,0.25625,0.503289,0.215056,1.07873,0.214801,0.0791174,0.543985,140.148,117.975,102.347,57.1547,52.536,43.8074,-0.160016,-0.133102,-0.0456321,72.4378,3.71937,7.25301,14.1515,1.78513,2.96168,-0.252804,-0.127828,0.086212,65.922,0.0375,-1.00393,52.39,0.195067,21.0052,0.321884,1.23672,1.18104,56.6661,0.133333,188.678,19.5337,0.112115,21.3407,5.6007,71.6937,36.3993,0.494827,0.194254,0.0273589,168.433,0.766595,14.5655,7.43754,0.0589988,0.247882,1
0.0130035,0.136111,0.164583,0.0745686,0.459602,0.0986329,0.151209,0.0872274,0.41953,33.336,25.7939,34.1838,26.473,21.2877,23.5874,1.20176,0.806337,0.480915,35.2629,9.65082,-6.53866,15.4861,7.81358,8.49501,-0.0389631,0.407312,0.0408421,76.7243,0.802083,-0.143455,45.3964,0.404072,4.52318,0.2168,1.90365,3.83923,117.544,0.588889,149.829,62.0375,1.08992,43.3851,2.37836,107.89,12.511,0.545763,0.259815,0.00908397,246.41,1.42872,15.8714,15.3467,0.0454919,0.660671,2
0.0229109,0.227778,0.16875,0.562164,0.233613,0.191153,0.139939,0.0540541,0.403945,99.5734,69.0581,43.1301,35.2189,34.3873,32.1039,0.758555,1.16304,1.64427,58.9941,6.10868,20.5542,11.2912,3.08752,6.40261,0.371483,-0.181434,0.234423,48.5067,0.29375,-0.0992849,70.1894,0.338801,16.7463,0.124764,4.15517,1.33046,140.856,0.633333,222.315,63.3059,1.96683,37.516,14.021,101.667,63.8635,0.533721,0.268393,0.0695089,134.4,-5.70032,53.5713,11.8717,0.0209086,0.370067,0
0.0176678,0.08125,0.322222,0.347769,0.512166,0.0643732,0.274933,0.0825418,0.325155,117.173,115.434,140.14,55.0524,58.0819,59.8788,-0.218127,-0.198265,-0.258193,70.6469,4.903,-8.88643,16.7276,11.3141,9.92418,-0.739765,1.95542,-1.44075,56.631,0.125,1.23042,25.4721,0.460904,11.959,0.205787,-9.41365,0.840456,216.705,0.427778,253.032,11.1807,3.78352,54.7941,16.8593,38.5818,30.391,0.565943,0.63591,0.062975,135.397,-0.3287,51.9547,11.1687,0.0311979,0.951083,0
0.444155,0.90625,1.0,0.241807,0.497544,0.572329,1.09002,0.02043,0.509898,115.573,126.816,82.4603,50.1339,50.8697,47.8154,0.00991902,-0.0962872,0.222554,72.3091,-9.38485,18.691,14.6054,5.86375,9.57125,-1.01426,-0.770125,1.33838,88.7022,0.179167,1.76885,16.8951,0.065665,7.6655,0.701862,8.61076,1.70047,143.368,0.577083,98.6707,27.7467,-0.100681,29.9676,6.38273,135.241,56.1981,0.372406,0.394116,0.0168,42.9565,-4.90853,11.598,4.03795,0.18474,1.0536,1
0.0177026,0.127083,0.2,0.563094,0.67684,0.11553,0.158142,0.0722458,0.303506,73.6894,86.5603,109.079,39.7814,42.7483,44.2979,1.05783,0.608698,0.193346,62.291,0.113646,-11.0917,13.5926,2.72757,3.79757,-0.0879856,1.84967,0.651866,71.0667,0.279167,2.01759,46.673,0.226272,6.56632,0.153535,-0.00306636,-0.135498,104.205,0.35,157.997,6.53563,0.234568,13.8832,13.595,122.429,42.04,0.479283,0.542523,0.0275765,113.343,1.16541,54.2533,2.94952,0.278895,1.07216,0
0.0709954,0.24375,0.608333,0.329707,0.545084,0.182803,0.528053,0.0448321,0.521211,90.5417,73.5722,61.5515,62.0837,55.8355,60.3208,0.628269,1.52908,1.50345,57.6502,4.08783,11.9384,17.1711,8.39656,25.1836,0.490439,0.388989,0.68781,73.4959,0.29375,2.78951,48.7141,0.992993,8.87487,0.0990759,-0.594522,-6.06721,119.614,0.633333,165.656,18.0914,1.34446,47.1068,22.7181,127.852,6.19357,0.462894,0.400066,0.0232261,108.554,0.781815,33.1052,9.73834,0.00340278,0.146975,0
0.165495,0.760417,0.278125,0.679001,0.122232,0.662642,0.259724,0.0318647,0.217485,219.508,230.97,236.72,9.74413,5.37331,2.66477,-0.0419628,-0.400543,-1.9866,95.8986,-1.31495,-1.91359,0.961317,0.511479,1.44071,-0.352187,0.0828144,-0.0867026,49.4905,0.991667,0.282882,31.942,0.592713,0.94797,0.792324,-6.22539,2.89998,55.1475,0.527778,60.2371,34.0319,-1.15328,8.17438,9.53044,87.3969,16.9425,0.369953,0.205671,0.0287057,36.6332,-0.393599,36.5158,15.9279,0.0108623,0.478194,0
0.00427662,0.09375,0.0583333,0.233534,0.675368,0.081278,0.0511303,0.132612,0.217989,162.911,104.7,103.819,62.8892,50.2482,52.8947,-0.224724,0.60655,0.529468,71.4106,13.8155,6.40273,13.6645,9.11094,3.63387,-0.194084,0.314443,0.559377,80.8891,0.647222,-0.261366,14.0743,0.43055,2.84498,0.417942,-0.370205,-2.4243,115.88,0.452083,79.7313,48.2134,0.85927,14.5974,1.38057,32.2974,46.3855,0.274806,0.362521,0.0670599,156.526,1.57065,19.3553,10.9538,0.0360417,0.0906636,2
0.265716,1.0,0.315625,0.480124,0.138467,0.938635,0.284641,0.0268535,0.158127,132.46,154.184,165.867,16.6986,10.5076,7.51242,0.0876056,-0.0587334,-0.121296,81.2198,-3.26659,-4.97016,2.47126,1.21495,2.214,-0.250981,-0.121374,0.169674,91.3897,0.913889,6.04276,7.63899,0.0284247,15.6292,0.121423,0.890514,0.12151,53.5687,0.0805556,165.903,35.4367,0.0891667,33.2418,13.1011,93.131,71.4789,0.505121,0.154507,0.0186934,129.877,-3.98486,25.4791,13.1968,0.139381,0.0333893,1
0.00372685,0.1375,0.0472222,0.198864,0.0184696,0.104071,0.0412157,0.200311,0.426025,156.699,191.714,227.573,6.18652,7.85794,10.6749,-3.53911,-6.02336,-4.94183,88.5581,-2.85039,-10.7577,1.51951,0.598329,1.11214,-6.61628,0.963588,1.47686,64.163,1.0,8.7102,11.4386,0.396623,9.82146,0.652471,-8.88159,-0.500648,153.822,0.172222,164.087,18.5535,0.567975,30.8869,8.71697,52.1846,49.3363,0.607749,0.44707,0.0265744,140.78,0.352843,63.7207,5.44826,0.0366088,0.290794,1
0.066169,0.313889,0.289583,0.126032,0.879979,0.271043,0.266055,0.0366451,0.272044,152.751,152.256,130.747,25.5645,29.3953,41.5761,-1.5498,-1.67154,-1.16255,80.8071,-2.28865,8.21776,7.70211,2.51801,9.99294,-2.93613,0.936312,1.3537,68.8877,1.0,5.53618,37.7958,0.657019,17.3253,0.341279,1.35572,0.101326,145.448,0.477778,128.984,29.1605,-0.392754,62.8479,10.5789,62.7552,55.1094,0.475703,0.471808,0.0194578,86.9736,2.66497,55.3984,2.83286,0.0794387,0.21212,2
0.0804109,0.464583,0.288889,0.783758,0.87206,0.389666,0.263497,0.0367758,0.400871,172.447,145.343,112.674,36.9489,35.0523,29.6398,-1.77,-1.38782,-0.965927,80.0825,2.17469,12.7706,9.37125,1.28379,3.66112,-2.19989,1.49506,-2.8146,87.2774,0.580556,15.2012,19.8992,0.218849,22.4218,0.0840839,-4.188,0.324977,91.7634,0.719444,109.647,62.1636,-1.08015,58.1021,17.0501,117.699,72.5293,0.86906,0.428428,0.0580221,106.56,-0.960047,5.9881,10.8773,0.00791667,0.996508,1
0.13364,0.394444,0.672917,0.207279,0.473013,0.272611,0.605286,0.0377171,0.496512,96.3869,102.417,104.922,90.0333,91.6089,96.716,0.605324,0.546575,0.461924,59.7402,-2.7206,0.443767,28.3194,3.58563,6.04632,0.15225,-0.310805,-0.171484,53.3081,0.147222,-0.119826,56.3632,0.163488,5.86976,0.998462,1.89031,0.455212,29.7687,0.0861111,48.9332,54.1249,1.00568,26.4601,0.607015,147.212,29.1643,0.542946,0.275051,0.0259148,68.3825,0.630631,51.1285,8.79275,0.0248901,0.834257,0
0.0779818,0.266667,0.396875,0.220653,0.481121,0.252911,0.316544,0.0348138,0.263164,113.279,111.228,114.551,46.2683,43.3973,54.3615,0.611953,0.494511,0.461048,70.6713,0.699123,0.0261417,11.3567,3.40034,7.32871,0.261616,2.10009,0.118371,73.8813,0.685417,-1.93027,21.6623,0.228291,10.3451,0.341739,-5.87617,-0.712885,167.887,0.216667,133.915,20.2942,-0.0471218,14.6331,26.0485,231.752,69.8681,0.621815,0.561351,0.0870372,177.491,0.702862,35.0353,2.70382,0.095897,1.05341,0
0.0414699,0.05,1.0,0.771437,0.473819,0.0424449,0.987713,0.105359,0.170602,89.7744,72.5006,57.705,47.5921,40.5606,36.7149,-0.055654,0.140169,0.32469,57.8111,2.88486,10.8158,16.4367,3.36986,4.90859,-0.496125,0.0539774,1.64531,95.8511,0.547917,2.10854,57.8132,0.738668,8.52503,0.142333,4.99596,1.49326,113.971,0.0527778,243.099,11.9396,-1.04094,21.5923,4.10606,82.289,66.6697,0.502143,0.308786,0.0189924,144.76,-0.314111,41.8504,3.12337,0.212101,0.560003,2
0.00335648,0.0604167,0.0944444,0.852299,0.568669,0.0505188,0.0717399,0.143103,0.411765,150.512,118.352,108.628,79.3847,80.6237,71.1716,-0.600343,-0.428174,-0.418446,67.6618,12.3201,7.95352,27.7442,13.5404,12.5833,-0.770476,1.27815,-1.75492,99.4764,0.895833,1.9268,18.1417,0.078013,16.597,0.408221,-3.37017,-15.6177,85.7734,0.897222,84.0047,86.7854,-0.299194,9.14029,6.28653,151.472,51.8266,0.506009,0.458516,0.0635432,21.9927,-0.528725,12.8753,9.17317,0.0443519,1.02483,1
0.511603,1.0,0.604167,0.493185,0.268721,1.06915,0.569606,0.0164018,0.153209,215.397,216.143,210.99,6.52938,6.81961,7.66488,-0.311019,-0.417749,-0.33375,93.6783,-0.565147,1.17647,1.15846,0.232162,0.375028,-0.420444,0.648115,0.478883,46.0285,1.0,0.432455,58.6386,0.393142,4.33299,0.352165,0.133458,1.56032,73.5649,0.25,50.2659,29.1397,0.409585,16.4358,8.65624,86.2921,21.2226,0.409357,0.595039,0.0589971,50.633,1.52473,57.4662,5.24203,0.1864,0.330218,1
0.0897743,0.258333,0.638889,0.617767,0.536169,0.186947,0.584406,0.0397086,0.456066,98.3492,90.7171,82.6893,50.698,41.1292,41.5696,0.532206,0.570454,0.710878,64.4303,0.874959,4.58568,13.1992,3.02357,13.3334,-0.285941,1.72842,1.45124,52.2814,1.0,3.0211,2.72788,0.108836,3.3071,0.274809,0.333199,-0.418693,72.3986,0.252778,96.7639,35.4303,3.78643,14.3514,0.968652,201.427,26.8317,0.54964,0.194543,0.0444693,55.2749,-0.613507,42.4046,8.17385,0.0998307,0.935902,0
0.0940972,0.630556,0.295833,0.749552,0.0901306,0.563204,0.224238,0.0368389,0.495564,171.504,207.655,246.311,6.59266,6.48411,6.28182,0.176596,-1.42385,-11.6314,91.4535,-2.64214,-10.9209,1.14502,0.365574,1.05654,-2.24213,0.0415541,5.39823,74.4761,0.24375,-0.021888,18.9526,0.379527,5.3174,0.046868,2.23513,-0.753112,55.0952,0.272917,89.4848,49.397,-0.721755,41.5151,15.4115,168.697,57.2202,0.57328,0.325559,0.0367302,71.7318,-5.27123,8.08345,13.981,0.0159086,1.02842,1
