Elevation,Aspect,Slope,Hillshade_Morning,Hillshade_Afternoon,Hillshade_Evening,Distance_To_River,Distance_From_Road,Distance_From_Pollutant,Sector,Soil,Plant_species
2771,59,11,228,218,121,228,1744,1434,Sector_0,Soil_26,4
3219,73,10,232,221,121,484,5391,1410,Sector_0,Soil_20,2
2979,8,17,197,203,140,0,5548,2174,Sector_0,Soil_20,2
3101,210,13,210,252,175,0,2325,285,Sector_2,Soil_28,2
3231,269,16,178,244,205,806,1663,691,Sector_2,Soil_21,2
2457,4,8,210,225,153,362,1018,949,Sector_3,Soil_5,0
3360,27,2,218,234,153,450,780,1834,Sector_2,Soil_29,1
2907,220,32,165,250,203,661,1189,1739,Sector_2,Soil_25,4
3247,160,19,236,240,127,509,1509,1468,Sector_2,Soil_11,4
3236,209,10,213,249,171,153,3596,1593,Sector_2,Soil_29,4
2644,52,17,226,202,104,170,2263,2287,Sector_2,Soil_8,0
2681,114,11,240,229,118,342,2287,864,Sector_2,Soil_1,3
2329,318,12,189,229,180,339,1250,900,Sector_3,Soil_1,3
3112,76,18,239,204,89,450,175,1332,Sector_0,Soil_19,4
2111,258,38,107,230,245,175,391,537,Sector_3,Soil_8,3
3574,66,17,234,204,96,277,1616,1451,Sector_1,Soil_37,1
2371,280,15,177,241,203,433,499,1801,Sector_3,Soil_5,3
2316,54,25,225,179,74,60,1273,878,Sector_3,Soil_2,3
2886,31,12,216,213,130,0,5399,4216,Sector_0,Soil_26,4
2103,340,31,139,178,167,268,295,95,Sector_3,Soil_8,3
3496,63,4,224,231,143,424,1319,1697,Sector_1,Soil_37,1
2788,79,29,243,174,41,95,2484,849,Sector_2,Soil_8,4
2256,323,30,131,194,195,95,726,566,Sector_3,Soil_8,0
2587,26,17,210,200,122,272,1570,1072,Sector_2,Soil_8,0
2386,323,28,139,199,193,67,437,646,Sector_2,Soil_8,0
3094,28,10,216,218,137,351,5076,2765,Sector_0,Soil_19,2
3255,209,21,199,254,182,283,3059,836,Sector_2,Soil_30,2
2392,53,18,227,199,99,150,722,759,Sector_3,Soil_8,3
2724,80,4,225,232,142,162,2620,4908,Sector_0,Soil_10,4
2989,3,9,207,222,152,335,924,900,Sector_2,Soil_28,4
3426,352,12,199,220,158,633,1530,1458,Sector_2,Soil_35,1
3212,22,10,214,218,140,60,1347,2642,Sector_2,Soil_20,4
2989,175,14,227,247,149,382,4690,1528,Sector_0,Soil_16,2
3051,336,16,183,217,172,540,5029,443,Sector_0,Soil_26,4
3393,117,36,254,183,24,190,2148,808,Sector_2,Soil_37,1
2438,315,19,166,221,194,277,0,474,Sector_3,Soil_8,3
2539,341,27,152,188,167,150,874,1182,Sector_2,Soil_8,0
2570,225,11,206,250,181,376,2461,582,Sector_2,Soil_1,3
3133,16,3,217,232,153,120,4018,1613,Sector_0,Soil_20,4
3542,60,18,231,199,94,907,2491,1542,Sector_0,Soil_37,2
3181,233,25,172,253,210,60,2213,3302,Sector_0,Soil_26,2
2129,47,20,222,192,96,255,417,725,Sector_3,Soil_0,3
2187,303,27,135,215,215,42,624,1443,Sector_3,Soil_8,3
2393,348,18,184,208,161,85,845,424,Sector_3,Soil_8,3
3004,79,15,239,211,98,150,6281,3596,Sector_0,Soil_26,4
1992,335,40,103,154,171,60,90,618,Sector_3,Soil_8,3
2563,300,5,205,238,172,384,1084,600,Sector_3,Soil_5,0
2674,220,30,171,251,201,150,2889,1277,Sector_2,Soil_3,3
2267,145,15,240,236,122,95,1676,870,Sector_3,Soil_1,0
2968,239,13,195,251,193,511,5607,4560,Sector_0,Soil_26,4
3048,90,11,237,222,114,350,592,1510,Sector_0,Soil_20,2
2607,5,20,190,197,140,190,485,1183,Sector_2,Soil_8,0
3278,79,14,238,214,104,446,1500,1500,Sector_0,Soil_36,1
3361,155,7,228,241,146,42,2872,626,Sector_2,Soil_35,1
3225,79,24,243,189,62,300,1981,800,Sector_0,Soil_19,2
2418,277,23,152,237,221,391,990,270,Sector_3,Soil_8,0
3016,349,23,171,195,158,720,2460,1892,Sector_2,Soil_21,4
2323,338,28,149,190,173,42,1112,994,Sector_3,Soil_8,0
2910,313,24,149,214,201,309,495,1126,Sector_2,Soil_30,2
3369,131,23,250,220,85,470,1888,1664,Sector_0,Soil_36,1
2350,89,23,247,197,67,300,1390,277,Sector_3,Soil_5,3
3337,68,18,235,202,92,60,4558,4134,Sector_2,Soil_20,1
3188,42,11,222,215,127,384,3079,2779,Sector_2,Soil_29,2
2594,18,6,216,227,149,240,713,5557,Sector_0,Soil_26,4
2116,121,32,254,195,42,309,433,883,Sector_3,Soil_1,3
2652,227,12,203,251,184,30,2014,1952,Sector_2,Soil_14,0
3318,8,13,204,213,145,404,2907,2285,Sector_2,Soil_35,1
3146,296,7,200,238,178,330,1203,1230,Sector_0,Soil_26,2
3206,204,18,207,253,176,30,2730,2612,Sector_0,Soil_26,1
3412,310,19,166,224,197,510,1689,631,Sector_2,Soil_36,1
2955,88,9,234,226,124,42,4977,4121,Sector_0,Soil_26,2
2025,60,28,229,170,56,120,234,636,Sector_3,Soil_0,3
3384,342,14,190,218,166,277,4283,3811,Sector_0,Soil_37,1
2278,305,39,87,187,224,170,1199,450,Sector_3,Soil_8,3
2736,77,24,242,187,62,175,1650,1266,Sector_0,Soil_26,4
2485,202,16,211,252,172,0,1958,934,Sector_2,Soil_3,0
3367,91,21,247,202,75,67,2761,671,Sector_2,Soil_32,1
2474,16,27,186,174,113,242,706,1190,Sector_3,Soil_8,3
2548,61,26,231,176,62,537,990,960,Sector_2,Soil_8,3
2682,302,33,113,205,222,150,1570,1224,Sector_2,Soil_11,0
2580,53,20,227,193,91,150,450,1595,Sector_2,Soil_8,0
2891,135,14,241,233,117,108,1661,1284,Sector_0,Soil_26,4
3388,302,16,173,231,197,949,4592,2799,Sector_2,Soil_35,1
2270,360,33,154,161,130,124,582,543,Sector_3,Soil_8,0
2357,135,20,247,227,98,124,470,1358,Sector_3,Soil_0,0
2103,314,16,174,225,190,0,845,242,Sector_3,Soil_3,3
3436,314,15,177,226,189,573,1965,484,Sector_2,Soil_36,1
2498,228,39,136,241,217,134,1698,457,Sector_2,Soil_3,3
2414,256,21,167,248,216,270,1199,1342,Sector_3,Soil_5,0
2550,45,16,223,204,111,390,531,1092,Sector_2,Soil_1,0
2299,19,24,195,183,116,95,1110,845,Sector_3,Soil_4,0
2603,23,12,212,214,136,277,1693,1917,Sector_2,Soil_9,0
2331,300,17,171,231,200,175,1230,319,Sector_3,Soil_8,0
3356,349,8,205,226,160,0,5042,3602,Sector_2,Soil_35,1
2968,51,3,221,232,147,362,4075,5316,Sector_0,Soil_10,4
1929,33,27,203,170,88,175,162,700,Sector_3,Soil_4,0
2448,257,3,212,241,167,270,972,1250,Sector_2,Soil_1,3
2671,126,16,245,227,106,319,850,503,Sector_2,Soil_1,3
3044,90,8,233,227,127,720,5810,5309,Sector_0,Soil_10,4
2790,256,21,167,248,216,108,1060,1597,Sector_2,Soil_11,4
3407,342,10,199,225,164,735,1409,1584,Sector_2,Soil_35,1
3084,0,0,218,238,156,360,3182,1400,Sector_2,Soil_29,4
3008,126,13,242,231,115,201,3948,2315,Sector_0,Soil_27,4
2507,329,7,204,232,167,60,433,1528,Sector_3,Soil_5,0
3149,257,17,177,248,207,525,5978,1724,Sector_0,Soil_27,4
2437,126,12,241,231,118,323,864,1224,Sector_3,Soil_1,0
3166,252,12,194,248,192,361,4269,1077,Sector_0,Soil_26,2
3065,310,8,197,234,177,510,5198,607,Sector_0,Soil_26,4
3056,263,13,187,246,197,450,1936,1905,Sector_2,Soil_29,4
2469,91,15,242,215,99,85,612,1290,Sector_3,Soil_4,3
2949,72,9,231,223,125,495,4625,3005,Sector_0,Soil_26,2
2450,302,4,207,238,169,60,323,1936,Sector_3,Soil_5,3
2099,287,33,110,216,236,150,272,108,Sector_3,Soil_4,3
3007,52,24,224,182,79,170,2553,2183,Sector_2,Soil_30,2
2647,355,13,198,217,156,192,1406,1214,Sector_0,Soil_26,4
2263,319,26,145,207,197,300,800,503,Sector_3,Soil_8,3
3028,342,31,142,178,164,323,242,1142,Sector_2,Soil_21,2
2076,238,35,137,244,227,180,376,541,Sector_3,Soil_4,3
2378,300,17,171,231,200,0,1332,351,Sector_3,Soil_8,0
2294,312,22,156,218,199,150,765,417,Sector_3,Soil_8,3
2566,120,9,236,233,128,255,1216,1307,Sector_2,Soil_1,3
2852,97,15,243,217,99,297,3247,1604,Sector_2,Soil_3,3
3040,242,18,182,252,205,30,1652,495,Sector_2,Soil_28,4
3331,113,26,253,203,61,60,2010,849,Sector_2,Soil_37,1
2446,190,25,211,250,159,108,1194,1050,Sector_2,Soil_3,3
2863,53,21,226,191,88,511,516,2395,Sector_0,Soil_21,4
2431,290,19,163,234,209,85,1189,234,Sector_3,Soil_8,0
2106,229,28,166,252,210,150,366,272,Sector_3,Soil_0,3
2945,57,8,226,223,132,277,2888,1756,Sector_0,Soil_26,4
3437,15,3,217,233,154,589,2575,1718,Sector_2,Soil_35,2
3021,350,12,198,219,160,376,4795,242,Sector_0,Soil_17,4
2029,293,12,187,237,191,0,421,633,Sector_3,Soil_14,3
2323,331,24,157,203,182,108,1262,371,Sector_3,Soil_8,3
2385,358,24,175,187,143,30,1396,418,Sector_3,Soil_8,0
2727,330,24,156,203,183,256,1719,1385,Sector_2,Soil_11,0
3145,303,19,165,228,202,85,4792,1112,Sector_0,Soil_19,2
2857,222,21,188,254,196,382,874,1782,Sector_2,Soil_30,4
2509,42,31,208,156,63,297,1355,589,Sector_2,Soil_8,3
2752,13,16,203,205,136,60,1300,1006,Sector_2,Soil_30,2
2173,347,24,166,193,160,201,997,782,Sector_3,Soil_8,0
3067,69,13,233,214,110,210,2114,2832,Sector_2,Soil_30,2
3054,186,12,222,248,158,360,1894,3830,Sector_0,Soil_20,2
2838,14,10,210,218,144,212,2103,2526,Sector_0,Soil_26,4
3360,167,8,227,243,149,108,2933,532,Sector_2,Soil_35,1
2357,349,29,152,177,154,170,1316,1121,Sector_3,Soil_8,3
2412,58,4,223,230,143,216,553,859,Sector_2,Soil_1,3
3190,113,7,233,233,132,60,2300,973,Sector_0,Soil_20,2
2367,240,23,171,252,212,108,1482,658,Sector_3,Soil_8,0
3175,184,25,216,247,149,108,2564,1211,Sector_2,Soil_30,2
2636,209,25,192,253,184,330,875,1107,Sector_2,Soil_1,3
2401,167,14,231,244,141,234,1140,1559,Sector_2,Soil_1,3
1941,43,17,221,200,108,42,330,616,Sector_3,Soil_0,0
2939,45,1,219,236,154,616,5495,2086,Sector_0,Soil_26,4
3436,113,10,238,229,120,633,2230,1423,Sector_0,Soil_32,1
3204,300,12,187,235,188,190,2952,618,Sector_2,Soil_29,2
2713,103,8,234,230,127,351,781,1969,Sector_0,Soil_10,2
2902,357,17,191,207,152,661,306,1253,Sector_2,Soil_8,4
2350,334,30,138,185,178,390,1200,210,Sector_3,Soil_8,3
3296,145,11,236,238,131,391,3035,2270,Sector_0,Soil_26,1
2605,179,20,224,248,148,60,1632,2728,Sector_2,Soil_3,3
3064,69,13,233,214,110,457,4029,4832,Sector_0,Soil_26,4
3179,282,7,201,241,179,150,636,1319,Sector_2,Soil_20,2
3404,268,7,202,243,179,659,4716,2826,Sector_2,Soil_35,1
2942,242,11,198,249,189,420,5494,4537,Sector_0,Soil_26,4
3240,352,10,202,222,158,210,3509,2605,Sector_2,Soil_28,2
3103,129,17,246,227,103,127,4460,1008,Sector_0,Soil_27,4
2353,229,16,195,253,192,0,30,95,Sector_2,Soil_12,0
2494,55,10,226,219,126,30,1155,1019,Sector_2,Soil_14,0
2906,249,6,207,244,175,210,5343,4175,Sector_0,Soil_13,4
3107,330,35,119,176,183,330,454,2061,Sector_0,Soil_27,1
3341,42,11,222,215,127,474,3099,3360,Sector_2,Soil_29,1
3252,306,11,189,234,184,162,3331,1575,Sector_2,Soil_20,2
3230,4,24,181,186,136,60,3097,212,Sector_2,Soil_19,1
3326,317,17,173,223,189,90,3000,2202,Sector_0,Soil_36,1
3110,64,14,232,210,107,330,1114,1786,Sector_2,Soil_19,2
3374,343,19,178,207,166,433,5191,3242,Sector_2,Soil_35,1
2650,162,5,224,241,151,420,765,1168,Sector_2,Soil_1,3
2824,153,2,222,239,153,108,960,247,Sector_2,Soil_20,2
2328,259,15,183,247,202,430,234,612,Sector_3,Soil_8,3
2751,68,3,222,234,148,330,1315,2263,Sector_0,Soil_10,4
3263,135,6,229,237,142,108,3441,779,Sector_2,Soil_30,2
2681,113,13,241,227,113,95,1976,582,Sector_2,Soil_9,4
2728,330,23,158,204,182,323,1167,2072,Sector_2,Soil_11,0
3274,349,20,179,202,158,722,1355,1570,Sector_2,Soil_36,1
3394,188,13,220,249,160,175,4173,3445,Sector_2,Soil_30,1
3270,88,13,239,218,107,108,2736,1670,Sector_2,Soil_35,1
3224,223,8,210,248,174,85,3912,2676,Sector_0,Soil_20,1
3051,293,14,179,236,197,180,1524,335,Sector_2,Soil_29,4
2988,21,12,212,215,138,503,4329,2067,Sector_0,Soil_26,4
3191,4,9,208,222,151,0,3576,3282,Sector_0,Soil_20,1
3146,45,9,223,221,133,30,2001,2040,Sector_0,Soil_20,2
2694,210,18,203,254,181,474,466,830,Sector_2,Soil_2,4
2409,261,6,205,243,177,342,976,1449,Sector_3,Soil_9,0
3201,69,15,234,210,103,90,3753,3141,Sector_0,Soil_36,1
2494,290,8,198,239,181,30,469,1480,Sector_3,Soil_5,0
2730,123,19,248,222,94,150,2139,2697,Sector_0,Soil_10,4
2714,219,20,193,254,192,301,2073,2563,Sector_2,Soil_3,3
2978,128,8,234,235,133,300,4837,5472,Sector_0,Soil_10,4
2548,195,38,185,240,158,120,408,953,Sector_2,Soil_2,4
3267,325,17,175,219,183,170,3322,4032,Sector_0,Soil_35,2
2659,155,15,236,240,130,42,2064,2448,Sector_2,Soil_14,0
3205,302,16,174,231,197,551,3182,1050,Sector_2,Soil_29,2
2975,196,10,218,249,164,268,3756,5648,Sector_0,Soil_17,4
2312,312,7,200,235,174,0,1234,939,Sector_3,Soil_8,0
3045,56,14,228,210,112,540,1616,3144,Sector_2,Soil_30,4
3445,100,12,240,223,111,626,2556,1598,Sector_2,Soil_35,2
3014,45,3,220,232,148,499,2884,1353,Sector_2,Soil_28,4
3299,288,19,164,235,210,553,725,335,Sector_1,Soil_30,2
3344,352,13,196,217,158,324,3120,2255,Sector_2,Soil_35,1
2417,90,13,240,219,107,134,618,1045,Sector_2,Soil_3,0
2340,133,9,234,236,133,247,864,404,Sector_3,Soil_5,3
3356,133,8,233,236,135,42,4537,4348,Sector_2,Soil_20,1
2127,67,26,235,177,57,85,342,942,Sector_3,Soil_0,0
3054,209,8,214,248,169,446,5891,2858,Sector_0,Soil_26,4
3236,319,16,178,224,186,85,3273,4174,Sector_0,Soil_35,2
2559,37,18,216,196,109,60,1591,4484,Sector_0,Soil_26,4
3373,209,6,216,246,166,371,2930,1201,Sector_2,Soil_29,2
3137,86,26,247,186,52,60,1300,815,Sector_2,Soil_19,1
2990,166,2,221,239,155,301,2044,872,Sector_2,Soil_29,4
2895,83,16,241,211,96,339,3271,2714,Sector_0,Soil_26,4
3087,122,15,244,227,109,150,3492,430,Sector_2,Soil_30,2
2968,55,18,228,198,96,242,4387,2227,Sector_0,Soil_26,4
3020,79,15,238,212,101,212,2139,2412,Sector_2,Soil_29,2
2443,295,25,141,223,219,272,306,1744,Sector_3,Soil_8,3
2215,293,16,175,235,200,210,454,335,Sector_3,Soil_8,4
3316,63,11,230,218,120,60,2977,1839,Sector_2,Soil_35,1
3239,185,18,220,250,155,339,3082,977,Sector_2,Soil_29,4
2234,298,28,132,218,220,42,1263,641,Sector_3,Soil_8,3
3255,69,9,230,222,125,0,3298,2896,Sector_2,Soil_36,1
3595,40,12,221,213,124,330,1747,1611,Sector_1,Soil_37,1
3186,90,13,239,219,109,108,1304,1253,Sector_0,Soil_26,1
2404,73,9,230,223,126,604,671,1065,Sector_3,Soil_5,0
2986,118,17,247,223,99,127,2336,664,Sector_0,Soil_27,4
3101,60,5,224,229,140,192,4227,1442,Sector_0,Soil_19,2
3276,159,23,237,237,116,234,1816,361,Sector_2,Soil_36,1
2477,18,21,198,190,122,313,782,503,Sector_3,Soil_8,0
3151,102,24,251,201,65,342,983,1761,Sector_0,Soil_26,2
3404,95,6,229,231,136,684,1914,1809,Sector_0,Soil_32,1
3529,324,15,181,223,181,342,1634,2089,Sector_1,Soil_37,1
3204,69,4,224,231,143,408,5501,2214,Sector_0,Soil_19,2
2898,81,15,239,212,99,242,3021,2550,Sector_0,Soil_10,4
2130,275,29,129,231,234,255,400,774,Sector_3,Soil_8,0
2114,65,30,232,164,43,67,495,765,Sector_3,Soil_8,0
3147,338,14,190,220,169,30,2671,560,Sector_2,Soil_19,2
2982,331,18,175,215,178,216,4592,2132,Sector_0,Soil_26,4
3069,347,21,176,202,161,268,1172,2214,Sector_2,Soil_30,2
2497,65,16,233,207,101,60,1142,1012,Sector_2,Soil_14,3
2922,113,14,244,224,107,182,4487,1806,Sector_0,Soil_20,4
2257,295,29,126,218,225,408,553,430,Sector_3,Soil_5,3
2882,36,18,216,198,112,366,3197,900,Sector_2,Soil_8,4
2951,295,12,187,237,190,509,1652,1201,Sector_2,Soil_28,4
2493,54,14,228,209,111,30,240,1371,Sector_2,Soil_8,0
3424,111,26,254,201,57,85,1640,1725,Sector_1,Soil_36,1
3459,234,2,216,241,162,721,1731,1369,Sector_2,Soil_37,1
2605,50,14,226,208,113,67,2089,2170,Sector_2,Soil_8,0
3073,245,13,194,250,193,150,5634,2099,Sector_0,Soil_19,4
3394,133,10,237,235,128,600,1320,2790,Sector_2,Soil_29,2
2346,281,34,110,221,239,234,671,1693,Sector_3,Soil_8,3
2674,261,14,184,247,201,85,1015,1672,Sector_0,Soil_27,4
2878,330,10,196,228,171,153,2848,2023,Sector_2,Soil_19,2
2410,146,19,242,234,113,42,755,1115,Sector_2,Soil_2,3
2404,121,27,253,207,63,180,319,799,Sector_2,Soil_3,3
3159,36,6,220,226,143,391,3114,4641,Sector_0,Soil_17,2
2424,322,21,161,213,190,201,1050,845,Sector_3,Soil_8,0
3192,262,16,179,247,205,124,2871,891,Sector_2,Soil_20,2
2531,105,10,237,228,120,258,175,1831,Sector_3,Soil_5,3
2632,80,23,243,192,67,67,1544,212,Sector_2,Soil_8,4
3113,24,31,187,159,92,180,1194,942,Sector_0,Soil_19,2
3199,108,3,225,236,146,366,5380,2338,Sector_0,Soil_19,2
2626,29,11,216,216,134,0,2132,2416,Sector_2,Soil_8,0
3423,206,8,215,248,168,408,2758,1871,Sector_2,Soil_35,2
3091,15,22,194,188,124,150,4013,726,Sector_0,Soil_19,2
3399,82,12,237,219,111,339,1132,3923,Sector_1,Soil_32,2
3251,330,14,186,222,175,134,552,1173,Sector_1,Soil_29,2
2789,285,5,205,240,174,180,1591,2202,Sector_2,Soil_28,4
3431,81,17,241,208,92,666,2213,1477,Sector_0,Soil_36,1
3226,347,8,206,228,160,696,6303,1388,Sector_0,Soil_26,2
2995,277,6,204,241,176,553,5733,2954,Sector_0,Soil_27,4
3352,23,7,216,225,145,30,2868,2163,Sector_0,Soil_35,1
2974,74,14,236,213,106,558,1065,1622,Sector_2,Soil_29,4
3260,21,18,205,198,125,306,5258,1565,Sector_0,Soil_26,4
3194,45,11,223,217,127,108,1516,713,Sector_2,Soil_36,1
2377,311,21,157,220,200,108,1282,598,Sector_3,Soil_8,0
3433,179,16,225,248,151,968,3393,1084,Sector_2,Soil_33,1
3220,357,9,207,225,156,134,4331,514,Sector_2,Soil_29,2
2939,342,5,210,233,161,0,5284,2704,Sector_0,Soil_13,2
3070,90,9,235,225,121,0,4161,2767,Sector_0,Soil_26,2
3267,357,20,183,199,149,255,4414,1243,Sector_2,Soil_36,2
2970,57,7,225,226,136,85,3608,1060,Sector_0,Soil_26,4
3011,17,15,207,208,136,474,595,564,Sector_2,Soil_28,4
2778,203,15,211,252,173,42,2003,2563,Sector_0,Soil_27,4
2444,83,26,245,184,52,277,484,767,Sector_2,Soil_8,4
3021,217,9,210,249,175,90,1182,1888,Sector_2,Soil_29,2
3302,218,11,208,250,177,60,2594,518,Sector_2,Soil_35,1
2325,227,28,167,252,209,108,1558,834,Sector_3,Soil_0,0
2369,10,22,191,190,131,212,1463,926,Sector_3,Soil_1,3
2381,7,36,155,146,110,285,741,582,Sector_3,Soil_8,0
3163,176,15,227,247,148,331,2233,789,Sector_0,Soil_19,2
3218,297,16,175,234,199,90,4179,1468,Sector_0,Soil_20,1
3307,3,12,203,216,150,816,1300,1773,Sector_2,Soil_37,1
3330,170,13,229,245,146,342,3929,1889,Sector_2,Soil_35,1
2528,72,8,229,226,130,42,2164,2135,Sector_2,Soil_14,0
3404,122,6,230,235,138,600,2016,1638,Sector_0,Soil_32,1
3208,91,20,246,205,80,192,2568,1533,Sector_2,Soil_28,2
2998,320,16,177,223,185,201,495,767,Sector_1,Soil_19,4
2428,203,10,215,250,168,480,914,1249,Sector_3,Soil_5,3
2960,22,19,204,195,121,240,2190,2172,Sector_2,Soil_19,2
2574,313,25,146,213,203,242,631,511,Sector_2,Soil_8,0
2145,347,8,204,227,161,30,942,759,Sector_3,Soil_8,3
2630,12,15,203,208,140,180,1543,2865,Sector_2,Soil_8,0
3421,164,19,233,242,132,430,2850,1704,Sector_2,Soil_29,2
3158,56,7,225,226,135,0,1833,404,Sector_0,Soil_20,2
3072,332,13,190,224,173,162,2951,618,Sector_0,Soil_20,2
2627,357,17,191,207,152,85,860,1687,Sector_2,Soil_30,4
3385,310,11,189,232,183,443,1532,787,Sector_2,Soil_36,1
2600,125,8,234,235,133,216,1422,1476,Sector_2,Soil_9,4
3200,225,5,213,245,169,120,6067,1398,Sector_0,Soil_16,4
2557,153,8,231,241,142,175,1357,2105,Sector_2,Soil_3,3
3334,347,19,180,206,162,552,2206,886,Sector_2,Soil_36,1
3172,285,16,173,238,205,319,4424,1250,Sector_0,Soil_19,2
2090,349,33,142,167,151,335,741,751,Sector_3,Soil_8,0
3307,166,21,233,242,130,218,1798,2742,Sector_0,Soil_36,1
3441,84,21,244,199,74,255,1485,1521,Sector_1,Soil_36,1
2141,351,23,174,195,155,323,362,543,Sector_3,Soil_8,3
2594,25,23,201,184,110,180,319,1382,Sector_2,Soil_8,0
3364,181,18,223,249,151,661,1294,4202,Sector_1,Soil_30,4
3274,137,9,234,237,134,60,3719,3636,Sector_0,Soil_35,1
3400,66,24,235,185,68,60,1772,1919,Sector_1,Soil_36,1
3037,21,11,213,217,140,853,5483,5536,Sector_0,Soil_10,4
2543,341,19,177,209,168,255,624,404,Sector_2,Soil_8,0
2378,117,15,245,225,105,376,510,1189,Sector_3,Soil_2,0
2315,45,17,222,200,106,175,210,1613,Sector_3,Soil_1,3
2682,79,8,231,225,126,295,484,162,Sector_2,Soil_8,3
3172,27,17,211,201,122,162,1779,1771,Sector_2,Soil_21,2
2431,327,25,150,202,187,330,792,1140,Sector_3,Soil_8,0
2154,251,38,114,235,240,42,631,666,Sector_3,Soil_8,3
3416,264,10,196,245,187,395,1640,924,Sector_2,Soil_35,1
3253,50,7,224,224,135,42,2322,2812,Sector_0,Soil_35,1
3153,185,12,222,248,157,1209,3045,1736,Sector_2,Soil_30,4
3112,180,6,222,244,156,0,4179,1501,Sector_0,Soil_16,2
2400,108,23,252,206,69,30,648,371,Sector_3,Soil_0,3
2482,186,26,214,247,151,150,1409,819,Sector_2,Soil_3,3
2288,290,20,159,233,212,162,1752,977,Sector_3,Soil_1,0
2803,75,32,239,164,31,190,1430,1008,Sector_2,Soil_11,4
2414,34,33,194,148,67,108,1262,807,Sector_2,Soil_8,3
2576,43,21,219,189,96,270,1511,1129,Sector_2,Soil_8,0
2574,302,32,116,207,222,60,1667,1507,Sector_2,Soil_11,0
2272,268,23,154,241,223,192,1362,767,Sector_3,Soil_8,0
3385,34,13,218,212,128,95,3387,2337,Sector_0,Soil_32,1
2245,291,24,147,228,218,175,1342,732,Sector_3,Soil_8,0
3182,321,7,203,234,170,277,1885,816,Sector_2,Soil_28,2
3123,301,12,185,234,189,485,1187,1176,Sector_2,Soil_20,2
2543,88,22,246,199,71,324,960,582,Sector_3,Soil_5,3
2615,84,21,244,199,74,190,1889,2060,Sector_2,Soil_9,0
3412,188,2,219,240,157,162,2955,854,Sector_2,Soil_32,1
3146,72,18,237,202,89,85,926,1315,Sector_0,Soil_26,2
3058,53,5,223,229,142,470,2898,785,Sector_2,Soil_29,2
2372,302,31,120,209,221,247,268,865,Sector_3,Soil_8,4
2397,340,5,210,233,162,124,0,85,Sector_2,Soil_1,0
2557,204,18,208,253,175,0,2029,503,Sector_2,Soil_3,0
3376,129,18,247,226,100,497,1879,1689,Sector_0,Soil_32,1
3433,148,18,241,236,117,90,4192,4179,Sector_2,Soil_30,1
3412,46,24,219,182,85,42,3322,2445,Sector_0,Soil_34,1
2671,33,7,219,226,143,277,1837,2279,Sector_2,Soil_1,0
2356,348,25,166,192,158,120,875,1092,Sector_3,Soil_8,0
2926,342,12,195,222,166,201,3029,1584,Sector_2,Soil_21,2
3032,66,3,222,233,147,474,3060,1173,Sector_2,Soil_29,4
2271,53,24,226,182,77,42,361,1694,Sector_3,Soil_5,3
2396,181,15,224,248,153,30,742,1128,Sector_2,Soil_2,3
3394,339,14,189,219,169,592,2520,1216,Sector_2,Soil_29,2
2275,356,33,148,161,137,134,1200,631,Sector_3,Soil_8,3
2384,15,25,189,180,119,85,1034,759,Sector_3,Soil_8,0
2051,55,31,221,158,48,240,300,309,Sector_3,Soil_5,3
2972,135,2,223,238,151,212,5854,4082,Sector_0,Soil_21,4
3338,114,11,240,229,118,573,1256,2401,Sector_2,Soil_29,2
3093,249,10,199,247,187,228,5717,2135,Sector_0,Soil_19,4
2403,121,17,247,223,99,60,541,1410,Sector_3,Soil_5,0
2325,194,26,206,250,164,90,1652,914,Sector_3,Soil_1,0
2806,321,23,155,211,193,218,1194,2477,Sector_2,Soil_30,4
2372,30,20,209,191,110,218,1437,953,Sector_3,Soil_1,3
2381,73,8,230,225,128,234,1385,558,Sector_3,Soil_5,3
2558,126,13,241,231,116,162,1271,1383,Sector_2,Soil_1,3
3322,85,12,237,220,112,67,1200,1381,Sector_1,Soil_35,1
3227,257,23,159,246,221,90,2201,3166,Sector_0,Soil_26,2
3286,74,17,238,205,92,277,3173,1945,Sector_2,Soil_35,1
3353,74,12,235,216,111,0,1556,1723,Sector_1,Soil_35,1
3228,3,12,204,217,150,277,2428,2634,Sector_2,Soil_21,2
3433,156,15,235,241,132,350,3692,3140,Sector_2,Soil_36,1
3039,158,9,230,242,144,446,4500,1601,Sector_0,Soil_26,4
3426,45,10,223,219,130,366,2971,1326,Sector_2,Soil_34,1
3201,143,21,245,230,103,408,309,4227,Sector_1,Soil_19,4
2399,272,12,187,243,195,120,661,1430,Sector_3,Soil_9,0
2857,301,12,185,234,189,192,1471,1440,Sector_2,Soil_29,4
2378,326,23,157,207,187,360,920,1024,Sector_3,Soil_8,0
3351,97,23,250,201,67,552,1732,1717,Sector_0,Soil_36,1
3210,219,3,216,242,163,242,816,2257,Sector_2,Soil_20,4
2420,331,10,197,228,170,234,1302,633,Sector_3,Soil_8,0
3320,11,15,202,208,140,541,2822,2202,Sector_2,Soil_35,1
2552,38,29,206,162,74,30,765,1341,Sector_2,Soil_8,0
3252,92,13,240,219,107,300,3150,2080,Sector_2,Soil_28,1
2595,45,12,223,213,122,30,1989,2136,Sector_2,Soil_1,0
